AQI,PM2.5,PM10,NO2,SO2,CO,O3,City_Label
218.0,119.9,235.44,180.94,248.52,2.29,207.1,2
136.0,74.8,146.88,112.88,155.04,1.43,129.2,2
103.0,56.65,111.24,85.49,117.42,1.08,97.85,2
106.0,58.3,114.48,87.98,120.84,1.11,100.7,2
88.0,48.4,95.04,73.04,100.32,0.92,83.6,2
91.0,50.05,98.28,75.53,103.74,0.96,86.45,2
127.0,69.85,137.16,105.41,144.78,1.33,120.65,2
126.0,69.3,136.08,104.58,143.64,1.32,119.7,2
148.0,81.4,159.84,122.84,168.72,1.55,140.6,2
317.0,174.35,342.36,263.11,361.38,3.33,301.15,2
272.0,149.6,293.76,225.76,310.08,2.86,258.4,2
275.0,151.25,297.0,228.25,313.5,2.89,261.25,2
235.0,129.25,253.8,195.05,267.9,2.47,223.25,2
168.0,92.4,181.44,139.44,191.52,1.76,159.6,2
93.0,51.15,100.44,77.19,106.02,0.98,88.35,2
73.0,40.15,78.84,60.59,83.22,0.77,69.35,2
85.0,46.75,91.8,70.55,96.9,0.89,80.75,2
145.0,79.75,156.6,120.35,165.3,1.52,137.75,2
124.0,68.2,133.92,102.92,141.36,1.3,117.8,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
112.0,61.6,120.96,92.96,127.68,1.18,106.4,2
148.0,81.4,159.84,122.84,168.72,1.55,140.6,2
164.0,90.2,177.12,136.12,186.96,1.72,155.8,2
78.0,42.9,84.24,64.74,88.92,0.82,74.1,2
81.0,44.55,87.48,67.23,92.34,0.85,76.95,2
61.0,33.55,65.88,50.63,69.54,0.64,57.95,2
64.0,35.2,69.12,53.12,72.96,0.67,60.8,2
65.0,35.75,70.2,53.95,74.1,0.68,61.75,2
80.0,44.0,86.4,66.4,91.2,0.84,76.0,2
80.0,44.0,86.4,66.4,91.2,0.84,76.0,2
89.0,48.95,96.12,73.87,101.46,0.93,84.55,2
84.0,46.2,90.72,69.72,95.76,0.88,79.8,2
89.0,48.95,96.12,73.87,101.46,0.93,84.55,2
87.0,47.85,93.96,72.21,99.18,0.91,82.65,2
105.0,57.75,113.4,87.15,119.7,1.1,99.75,2
76.0,41.8,82.08,63.08,86.64,0.8,72.2,2
75.0,41.25,81.0,62.25,85.5,0.79,71.25,2
79.0,43.45,85.32,65.57,90.06,0.83,75.05,2
75.0,41.25,81.0,62.25,85.5,0.79,71.25,2
59.0,32.45,63.72,48.97,67.26,0.62,56.05,2
68.0,37.4,73.44,56.44,77.52,0.71,64.6,2
57.0,31.35,61.56,47.31,64.98,0.6,54.15,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
63.0,34.65,68.04,52.29,71.82,0.66,59.85,2
75.0,41.25,81.0,62.25,85.5,0.79,71.25,2
53.0,29.15,57.24,43.99,60.42,0.56,50.35,2
49.0,26.95,52.92,40.67,55.86,0.51,46.55,2
49.0,26.95,52.92,40.67,55.86,0.51,46.55,2
81.0,44.55,87.48,67.23,92.34,0.85,76.95,2
97.0,53.35,104.76,80.51,110.58,1.02,92.15,2
109.0,59.95,117.72,90.47,124.26,1.14,103.55,2
123.0,67.65,132.84,102.09,140.22,1.29,116.85,2
129.0,70.95,139.32,107.07,147.06,1.35,122.55,2
147.0,80.85,158.76,122.01,167.58,1.54,139.65,2
91.0,50.05,98.28,75.53,103.74,0.96,86.45,2
66.0,36.3,71.28,54.78,75.24,0.69,62.7,2
117.0,64.35,126.36,97.11,133.38,1.23,111.15,2
105.0,57.75,113.4,87.15,119.7,1.1,99.75,2
91.0,50.05,98.28,75.53,103.74,0.96,86.45,2
101.0,55.55,109.08,83.83,115.14,1.06,95.95,2
114.0,62.7,123.12,94.62,129.96,1.2,108.3,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
96.0,52.8,103.68,79.68,109.44,1.01,91.2,2
141.0,77.55,152.28,117.03,160.74,1.48,133.95,2
173.0,95.15,186.84,143.59,197.22,1.82,164.35,2
95.0,52.25,102.6,78.85,108.3,1.0,90.25,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
82.0,45.1,88.56,68.06,93.48,0.86,77.9,2
77.0,42.35,83.16,63.91,87.78,0.81,73.15,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
137.0,75.35,147.96,113.71,156.18,1.44,130.15,2
168.0,92.4,181.44,139.44,191.52,1.76,159.6,2
151.0,83.05,163.08,125.33,172.14,1.59,143.45,2
86.0,47.3,92.88,71.38,98.04,0.9,81.7,2
72.0,39.6,77.76,59.76,82.08,0.76,68.4,2
72.0,39.6,77.76,59.76,82.08,0.76,68.4,2
105.0,57.75,113.4,87.15,119.7,1.1,99.75,2
135.0,74.25,145.8,112.05,153.9,1.42,128.25,2
110.0,60.5,118.8,91.3,125.4,1.16,104.5,2
66.0,36.3,71.28,54.78,75.24,0.69,62.7,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
114.0,62.7,123.12,94.62,129.96,1.2,108.3,2
67.0,36.85,72.36,55.61,76.38,0.7,63.65,2
83.0,45.65,89.64,68.89,94.62,0.87,78.85,2
94.0,51.7,101.52,78.02,107.16,0.99,89.3,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
74.0,40.7,79.92,61.42,84.36,0.78,70.3,2
63.0,34.65,68.04,52.29,71.82,0.66,59.85,2
67.0,36.85,72.36,55.61,76.38,0.7,63.65,2
60.0,33.0,64.8,49.8,68.4,0.63,57.0,2
68.0,37.4,73.44,56.44,77.52,0.71,64.6,2
93.0,51.15,100.44,77.19,106.02,0.98,88.35,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
136.0,74.8,146.88,112.88,155.04,1.43,129.2,2
100.0,55.0,108.0,83.0,114.0,1.05,95.0,2
98.0,53.9,105.84,81.34,111.72,1.03,93.1,2
127.0,69.85,137.16,105.41,144.78,1.33,120.65,2
130.0,71.5,140.4,107.9,148.2,1.37,123.5,2
112.0,61.6,120.96,92.96,127.68,1.18,106.4,2
173.0,95.15,186.84,143.59,197.22,1.82,164.35,2
211.0,116.05,227.88,175.13,240.54,2.22,200.45,2
216.0,118.8,233.28,179.28,246.24,2.27,205.2,2
222.0,122.1,239.76,184.26,253.08,2.33,210.9,2
270.0,148.5,291.6,224.1,307.8,2.84,256.5,2
252.0,138.6,272.16,209.16,287.28,2.65,239.4,2
270.0,148.5,291.6,224.1,307.8,2.84,256.5,2
304.0,167.2,328.32,252.32,346.56,3.19,288.8,2
284.0,156.2,306.72,235.72,323.76,2.98,269.8,2
248.0,136.4,267.84,205.84,282.72,2.6,235.6,2
161.0,88.55,173.88,133.63,183.54,1.69,152.95,2
238.0,130.9,257.04,197.54,271.32,2.5,226.1,2
249.0,136.95,268.92,206.67,283.86,2.61,236.55,2
207.0,113.85,223.56,171.81,235.98,2.17,196.65,2
242.0,133.1,261.36,200.86,275.88,2.54,229.9,2
311.0,171.05,335.88,258.13,354.54,3.27,295.45,2
284.0,156.2,306.72,235.72,323.76,2.98,269.8,2
287.0,157.85,309.96,238.21,327.18,3.01,272.65,2
337.0,185.35,363.96,279.71,384.18,3.54,320.15,2
368.0,202.4,397.44,305.44,419.52,3.86,349.6,2
400.0,220.0,432.0,332.0,456.0,4.2,380.0,2
419.0,230.45,452.52,347.77,477.66,4.4,398.05,2
410.0,225.5,442.8,340.3,467.4,4.31,389.5,2
484.0,266.2,522.72,401.72,551.76,5.08,459.8,2
399.0,219.45,430.92,331.17,454.86,4.19,379.05,2
494.0,271.7,533.52,410.02,563.16,5.19,469.3,2
407.0,223.85,439.56,337.81,463.98,4.27,386.65,2
324.0,178.2,349.92,268.92,369.36,3.4,307.8,2
214.0,117.7,231.12,177.62,243.96,2.25,203.3,2
309.0,169.95,333.72,256.47,352.26,3.24,293.55,2
330.0,181.5,356.4,273.9,376.2,3.47,313.5,2
283.0,155.65,305.64,234.89,322.62,2.97,268.85,2
321.0,176.55,346.68,266.43,365.94,3.37,304.95,2
360.0,198.0,388.8,298.8,410.4,3.78,342.0,2
425.0,233.75,459.0,352.75,484.5,4.46,403.75,2
456.0,250.8,492.48,378.48,519.84,4.79,433.2,2
463.0,254.65,500.04,384.29,527.82,4.86,439.85,2
458.0,251.9,494.64,380.14,522.12,4.81,435.1,2
357.0,196.35,385.56,296.31,406.98,3.75,339.15,2
215.0,118.25,232.2,178.45,245.1,2.26,204.25,2
214.0,117.7,231.12,177.62,243.96,2.25,203.3,2
242.0,133.1,261.36,200.86,275.88,2.54,229.9,2
301.0,165.55,325.08,249.83,343.14,3.16,285.95,2
366.0,201.3,395.28,303.78,417.24,3.84,347.7,2
360.0,198.0,388.8,298.8,410.4,3.78,342.0,2
312.0,171.6,336.96,258.96,355.68,3.28,296.4,2
234.0,128.7,252.72,194.22,266.76,2.46,222.3,2
252.0,138.6,272.16,209.16,287.28,2.65,239.4,2
270.0,148.5,291.6,224.1,307.8,2.84,256.5,2
134.0,73.7,144.72,111.22,152.76,1.41,127.3,2
106.0,58.3,114.48,87.98,120.84,1.11,100.7,2
84.0,46.2,90.72,69.72,95.76,0.88,79.8,2
193.0,106.15,208.44,160.19,220.02,2.03,183.35,2
250.0,137.5,270.0,207.5,285.0,2.63,237.5,2
279.0,153.45,301.32,231.57,318.06,2.93,265.05,2
282.0,155.1,304.56,234.06,321.48,2.96,267.9,2
296.0,162.8,319.68,245.68,337.44,3.11,281.2,2
382.0,210.1,412.56,317.06,435.48,4.01,362.9,2
404.0,222.2,436.32,335.32,460.56,4.24,383.8,2
371.0,204.05,400.68,307.93,422.94,3.9,352.45,2
391.0,215.05,422.28,324.53,445.74,4.11,371.45,2
343.0,188.65,370.44,284.69,391.02,3.6,325.85,2
369.0,202.95,398.52,306.27,420.66,3.87,350.55,2
408.0,224.4,440.64,338.64,465.12,4.28,387.6,2
430.0,236.5,464.4,356.9,490.2,4.52,408.5,2
240.0,132.0,259.2,199.2,273.6,2.52,228.0,2
163.0,89.65,176.04,135.29,185.82,1.71,154.85,2
213.0,117.15,230.04,176.79,242.82,2.24,202.35,2
186.0,102.3,200.88,154.38,212.04,1.95,176.7,2
168.0,92.4,181.44,139.44,191.52,1.76,159.6,2
292.0,160.6,315.36,242.36,332.88,3.07,277.4,2
362.0,199.1,390.96,300.46,412.68,3.8,343.9,2
432.0,237.6,466.56,358.56,492.48,4.54,410.4,2
418.0,229.9,451.44,346.94,476.52,4.39,397.1,2
322.0,177.1,347.76,267.26,367.08,3.38,305.9,2
327.0,179.85,353.16,271.41,372.78,3.43,310.65,2
383.0,210.65,413.64,317.89,436.62,4.02,363.85,2
350.0,192.5,378.0,290.5,399.0,3.68,332.5,2
349.0,191.95,376.92,289.67,397.86,3.66,331.55,2
373.0,205.15,402.84,309.59,425.22,3.92,354.35,2
409.0,224.95,441.72,339.47,466.26,4.29,388.55,2
431.0,237.05,465.48,357.73,491.34,4.53,409.45,2
446.0,245.3,481.68,370.18,508.44,4.68,423.7,2
387.0,212.85,417.96,321.21,441.18,4.06,367.65,2
437.0,240.35,471.96,362.71,498.18,4.59,415.15,2
417.0,229.35,450.36,346.11,475.38,4.38,396.15,2
352.0,193.6,380.16,292.16,401.28,3.7,334.4,2
334.0,183.7,360.72,277.22,380.76,3.51,317.3,2
330.0,181.5,356.4,273.9,376.2,3.47,313.5,2
325.0,178.75,351.0,269.75,370.5,3.41,308.75,2
254.0,139.7,274.32,210.82,289.56,2.67,241.3,2
266.0,146.3,287.28,220.78,303.24,2.79,252.7,2
203.0,111.65,219.24,168.49,231.42,2.13,192.85,2
255.0,140.25,275.4,211.65,290.7,2.68,242.25,2
288.0,158.4,311.04,239.04,328.32,3.02,273.6,2
348.0,191.4,375.84,288.84,396.72,3.65,330.6,2
366.0,201.3,395.28,303.78,417.24,3.84,347.7,2
283.0,155.65,305.64,234.89,322.62,2.97,268.85,2
218.0,119.9,235.44,180.94,248.52,2.29,207.1,2
281.0,154.55,303.48,233.23,320.34,2.95,266.95,2
265.0,145.75,286.2,219.95,302.1,2.78,251.75,2
243.0,133.65,262.44,201.69,277.02,2.55,230.85,2
277.0,152.35,299.16,229.91,315.78,2.91,263.15,2
269.0,147.95,290.52,223.27,306.66,2.82,255.55,2
364.0,200.2,393.12,302.12,414.96,3.82,345.8,2
370.0,203.5,399.6,307.1,421.8,3.89,351.5,2
211.0,116.05,227.88,175.13,240.54,2.22,200.45,2
151.0,83.05,163.08,125.33,172.14,1.59,143.45,2
250.0,137.5,270.0,207.5,285.0,2.63,237.5,2
325.0,178.75,351.0,269.75,370.5,3.41,308.75,2
345.0,189.75,372.6,286.35,393.3,3.62,327.75,2
243.0,133.65,262.44,201.69,277.02,2.55,230.85,2
194.0,106.7,209.52,161.02,221.16,2.04,184.3,2
202.0,111.1,218.16,167.66,230.28,2.12,191.9,2
190.0,104.5,205.2,157.7,216.6,2.0,180.5,2
232.0,127.6,250.56,192.56,264.48,2.44,220.4,2
244.0,134.2,263.52,202.52,278.16,2.56,231.8,2
270.0,148.5,291.6,224.1,307.8,2.84,256.5,2
310.0,170.5,334.8,257.3,353.4,3.26,294.5,2
312.0,171.6,336.96,258.96,355.68,3.28,296.4,2
231.0,127.05,249.48,191.73,263.34,2.43,219.45,2
295.0,162.25,318.6,244.85,336.3,3.1,280.25,2
289.0,158.95,312.12,239.87,329.46,3.03,274.55,2
285.0,156.75,307.8,236.55,324.9,2.99,270.75,2
309.0,169.95,333.72,256.47,352.26,3.24,293.55,2
323.0,177.65,348.84,268.09,368.22,3.39,306.85,2
320.0,176.0,345.6,265.6,364.8,3.36,304.0,2
241.0,132.55,260.28,200.03,274.74,2.53,228.95,2
173.0,95.15,186.84,143.59,197.22,1.82,164.35,2
167.0,91.85,180.36,138.61,190.38,1.75,158.65,2
247.0,135.85,266.76,205.01,281.58,2.59,234.65,2
293.0,161.15,316.44,243.19,334.02,3.08,278.35,2
252.0,138.6,272.16,209.16,287.28,2.65,239.4,2
272.0,149.6,293.76,225.76,310.08,2.86,258.4,2
230.0,126.5,248.4,190.9,262.2,2.42,218.5,2
144.0,79.2,155.52,119.52,164.16,1.51,136.8,2
100.0,55.0,108.0,83.0,114.0,1.05,95.0,2
225.0,123.75,243.0,186.75,256.5,2.36,213.75,2
142.0,78.1,153.36,117.86,161.88,1.49,134.9,2
249.0,136.95,268.92,206.67,283.86,2.61,236.55,2
274.0,150.7,295.92,227.42,312.36,2.88,260.3,2
233.0,128.15,251.64,193.39,265.62,2.45,221.35,2
198.0,108.9,213.84,164.34,225.72,2.08,188.1,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
205.0,112.75,221.4,170.15,233.7,2.15,194.75,2
205.0,112.75,221.4,170.15,233.7,2.15,194.75,2
195.0,107.25,210.6,161.85,222.3,2.05,185.25,2
79.0,43.45,85.32,65.57,90.06,0.83,75.05,2
64.0,35.2,69.12,53.12,72.96,0.67,60.8,2
67.0,36.85,72.36,55.61,76.38,0.7,63.65,2
164.0,90.2,177.12,136.12,186.96,1.72,155.8,2
123.0,67.65,132.84,102.09,140.22,1.29,116.85,2
188.0,103.4,203.04,156.04,214.32,1.97,178.6,2
116.0,63.8,125.28,96.28,132.24,1.22,110.2,2
127.0,69.85,137.16,105.41,144.78,1.33,120.65,2
173.0,95.15,186.84,143.59,197.22,1.82,164.35,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
131.0,72.05,141.48,108.73,149.34,1.38,124.45,2
139.0,76.45,150.12,115.37,158.46,1.46,132.05,2
157.0,86.35,169.56,130.31,178.98,1.65,149.15,2
151.0,83.05,163.08,125.33,172.14,1.59,143.45,2
186.0,102.3,200.88,154.38,212.04,1.95,176.7,2
192.0,105.6,207.36,159.36,218.88,2.02,182.4,2
186.0,102.3,200.88,154.38,212.04,1.95,176.7,2
191.0,105.05,206.28,158.53,217.74,2.01,181.45,2
124.0,68.2,133.92,102.92,141.36,1.3,117.8,2
122.0,67.1,131.76,101.26,139.08,1.28,115.9,2
77.0,42.35,83.16,63.91,87.78,0.81,73.15,2
92.0,50.6,99.36,76.36,104.88,0.97,87.4,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
45.0,24.75,48.6,37.35,51.3,0.47,42.75,2
62.0,34.1,66.96,51.46,70.68,0.65,58.9,2
71.0,39.05,76.68,58.93,80.94,0.75,67.45,2
76.0,41.8,82.08,63.08,86.64,0.8,72.2,2
73.0,40.15,78.84,60.59,83.22,0.77,69.35,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
79.0,43.45,85.32,65.57,90.06,0.83,75.05,2
87.0,47.85,93.96,72.21,99.18,0.91,82.65,2
102.0,56.1,110.16,84.66,116.28,1.07,96.9,2
142.0,78.1,153.36,117.86,161.88,1.49,134.9,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
83.0,45.65,89.64,68.89,94.62,0.87,78.85,2
86.0,47.3,92.88,71.38,98.04,0.9,81.7,2
118.0,64.9,127.44,97.94,134.52,1.24,112.1,2
124.0,68.2,133.92,102.92,141.36,1.3,117.8,2
94.0,51.7,101.52,78.02,107.16,0.99,89.3,2
126.0,69.3,136.08,104.58,143.64,1.32,119.7,2
130.0,71.5,140.4,107.9,148.2,1.37,123.5,2
155.0,85.25,167.4,128.65,176.7,1.63,147.25,2
180.0,99.0,194.4,149.4,205.2,1.89,171.0,2
105.0,57.75,113.4,87.15,119.7,1.1,99.75,2
98.0,53.9,105.84,81.34,111.72,1.03,93.1,2
85.0,46.75,91.8,70.55,96.9,0.89,80.75,2
119.0,65.45,128.52,98.77,135.66,1.25,113.05,2
87.0,47.85,93.96,72.21,99.18,0.91,82.65,2
131.0,72.05,141.48,108.73,149.34,1.38,124.45,2
122.0,67.1,131.76,101.26,139.08,1.28,115.9,2
139.0,76.45,150.12,115.37,158.46,1.46,132.05,2
98.0,53.9,105.84,81.34,111.72,1.03,93.1,2
117.0,64.35,126.36,97.11,133.38,1.23,111.15,2
89.0,48.95,96.12,73.87,101.46,0.93,84.55,2
100.0,55.0,108.0,83.0,114.0,1.05,95.0,2
125.0,68.75,135.0,103.75,142.5,1.31,118.75,2
138.0,75.9,149.04,114.54,157.32,1.45,131.1,2
146.0,80.3,157.68,121.18,166.44,1.53,138.7,2
112.0,61.6,120.96,92.96,127.68,1.18,106.4,2
93.0,51.15,100.44,77.19,106.02,0.98,88.35,2
94.0,51.7,101.52,78.02,107.16,0.99,89.3,2
119.0,65.45,128.52,98.77,135.66,1.25,113.05,2
139.0,76.45,150.12,115.37,158.46,1.46,132.05,2
127.0,69.85,137.16,105.41,144.78,1.33,120.65,2
134.0,73.7,144.72,111.22,152.76,1.41,127.3,2
144.0,79.2,155.52,119.52,164.16,1.51,136.8,2
121.0,66.55,130.68,100.43,137.94,1.27,114.95,2
116.0,63.8,125.28,96.28,132.24,1.22,110.2,2
125.0,68.75,135.0,103.75,142.5,1.31,118.75,2
150.0,82.5,162.0,124.5,171.0,1.58,142.5,2
149.0,81.95,160.92,123.67,169.86,1.56,141.55,2
123.0,67.65,132.84,102.09,140.22,1.29,116.85,2
179.0,98.45,193.32,148.57,204.06,1.88,170.05,2
200.0,110.0,216.0,166.0,228.0,2.1,190.0,2
206.0,113.3,222.48,170.98,234.84,2.16,195.7,2
212.0,116.6,228.96,175.96,241.68,2.23,201.4,2
166.0,91.3,179.28,137.78,189.24,1.74,157.7,2
147.0,80.85,158.76,122.01,167.58,1.54,139.65,2
199.0,109.45,214.92,165.17,226.86,2.09,189.05,2
181.0,99.55,195.48,150.23,206.34,1.9,171.95,2
172.0,94.6,185.76,142.76,196.08,1.81,163.4,2
153.0,84.15,165.24,126.99,174.42,1.61,145.35,2
154.0,84.7,166.32,127.82,175.56,1.62,146.3,2
156.0,85.8,168.48,129.48,177.84,1.64,148.2,2
188.0,103.4,203.04,156.04,214.32,1.97,178.6,2
101.0,55.55,109.08,83.83,115.14,1.06,95.95,2
78.0,42.9,84.24,64.74,88.92,0.82,74.1,2
72.0,39.6,77.76,59.76,82.08,0.76,68.4,2
104.0,57.2,112.32,86.32,118.56,1.09,98.8,2
124.0,68.2,133.92,102.92,141.36,1.3,117.8,2
122.0,67.1,131.76,101.26,139.08,1.28,115.9,2
153.0,84.15,165.24,126.99,174.42,1.61,145.35,2
111.0,61.05,119.88,92.13,126.54,1.17,105.45,2
102.0,56.1,110.16,84.66,116.28,1.07,96.9,2
107.0,58.85,115.56,88.81,121.98,1.12,101.65,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
139.0,76.45,150.12,115.37,158.46,1.46,132.05,2
152.0,83.6,164.16,126.16,173.28,1.6,144.4,2
141.0,77.55,152.28,117.03,160.74,1.48,133.95,2
153.0,84.15,165.24,126.99,174.42,1.61,145.35,2
123.0,67.65,132.84,102.09,140.22,1.29,116.85,2
154.0,84.7,166.32,127.82,175.56,1.62,146.3,2
115.0,63.25,124.2,95.45,131.1,1.21,109.25,2
118.0,64.9,127.44,97.94,134.52,1.24,112.1,2
109.0,59.95,117.72,90.47,124.26,1.14,103.55,2
95.0,52.25,102.6,78.85,108.3,1.0,90.25,2
148.0,81.4,159.84,122.84,168.72,1.55,140.6,2
149.0,81.95,160.92,123.67,169.86,1.56,141.55,2
98.0,53.9,105.84,81.34,111.72,1.03,93.1,2
92.0,50.6,99.36,76.36,104.88,0.97,87.4,2
76.0,41.8,82.08,63.08,86.64,0.8,72.2,2
66.0,36.3,71.28,54.78,75.24,0.69,62.7,2
85.0,46.75,91.8,70.55,96.9,0.89,80.75,2
105.0,57.75,113.4,87.15,119.7,1.1,99.75,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
209.0,114.95,225.72,173.47,238.26,2.19,198.55,2
230.0,126.5,248.4,190.9,262.2,2.42,218.5,2
102.0,56.1,110.16,84.66,116.28,1.07,96.9,2
117.0,64.35,126.36,97.11,133.38,1.23,111.15,2
127.0,69.85,137.16,105.41,144.78,1.33,120.65,2
156.0,85.8,168.48,129.48,177.84,1.64,148.2,2
105.0,57.75,113.4,87.15,119.7,1.1,99.75,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
65.0,35.75,70.2,53.95,74.1,0.68,61.75,2
51.0,28.05,55.08,42.33,58.14,0.54,48.45,2
78.0,42.9,84.24,64.74,88.92,0.82,74.1,2
67.0,36.85,72.36,55.61,76.38,0.7,63.65,2
68.0,37.4,73.44,56.44,77.52,0.71,64.6,2
71.0,39.05,76.68,58.93,80.94,0.75,67.45,2
72.0,39.6,77.76,59.76,82.08,0.76,68.4,2
127.0,69.85,137.16,105.41,144.78,1.33,120.65,2
124.0,68.2,133.92,102.92,141.36,1.3,117.8,2
72.0,39.6,77.76,59.76,82.08,0.76,68.4,2
79.0,43.45,85.32,65.57,90.06,0.83,75.05,2
92.0,50.6,99.36,76.36,104.88,0.97,87.4,2
65.0,35.75,70.2,53.95,74.1,0.68,61.75,2
60.0,33.0,64.8,49.8,68.4,0.63,57.0,2
61.0,33.55,65.88,50.63,69.54,0.64,57.95,2
59.0,32.45,63.72,48.97,67.26,0.62,56.05,2
65.0,35.75,70.2,53.95,74.1,0.68,61.75,2
100.0,55.0,108.0,83.0,114.0,1.05,95.0,2
67.0,36.85,72.36,55.61,76.38,0.7,63.65,2
78.0,42.9,84.24,64.74,88.92,0.82,74.1,2
100.0,55.0,108.0,83.0,114.0,1.05,95.0,2
72.0,39.6,77.76,59.76,82.08,0.76,68.4,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
55.0,30.25,59.4,45.65,62.7,0.58,52.25,2
75.0,41.25,81.0,62.25,85.5,0.79,71.25,2
81.0,44.55,87.48,67.23,92.34,0.85,76.95,2
61.0,33.55,65.88,50.63,69.54,0.64,57.95,2
67.0,36.85,72.36,55.61,76.38,0.7,63.65,2
62.0,34.1,66.96,51.46,70.68,0.65,58.9,2
86.0,47.3,92.88,71.38,98.04,0.9,81.7,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
54.0,29.7,58.32,44.82,61.56,0.57,51.3,2
87.0,47.85,93.96,72.21,99.18,0.91,82.65,2
74.0,40.7,79.92,61.42,84.36,0.78,70.3,2
72.0,39.6,77.76,59.76,82.08,0.76,68.4,2
75.0,41.25,81.0,62.25,85.5,0.79,71.25,2
63.0,34.65,68.04,52.29,71.82,0.66,59.85,2
50.0,27.5,54.0,41.5,57.0,0.53,47.5,2
58.0,31.9,62.64,48.14,66.12,0.61,55.1,2
67.0,36.85,72.36,55.61,76.38,0.7,63.65,2
52.0,28.6,56.16,43.16,59.28,0.55,49.4,2
66.0,36.3,71.28,54.78,75.24,0.69,62.7,2
72.0,39.6,77.76,59.76,82.08,0.76,68.4,2
57.0,31.35,61.56,47.31,64.98,0.6,54.15,2
50.0,27.5,54.0,41.5,57.0,0.53,47.5,2
57.0,31.35,61.56,47.31,64.98,0.6,54.15,2
53.0,29.15,57.24,43.99,60.42,0.56,50.35,2
53.0,29.15,57.24,43.99,60.42,0.56,50.35,2
45.0,24.75,48.6,37.35,51.3,0.47,42.75,2
61.0,33.55,65.88,50.63,69.54,0.64,57.95,2
57.0,31.35,61.56,47.31,64.98,0.6,54.15,2
64.0,35.2,69.12,53.12,72.96,0.67,60.8,2
79.0,43.45,85.32,65.57,90.06,0.83,75.05,2
77.0,42.35,83.16,63.91,87.78,0.81,73.15,2
70.0,38.5,75.6,58.1,79.8,0.74,66.5,2
41.0,22.55,44.28,34.03,46.74,0.43,38.95,2
53.0,29.15,57.24,43.99,60.42,0.56,50.35,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
84.0,46.2,90.72,69.72,95.76,0.88,79.8,2
82.0,45.1,88.56,68.06,93.48,0.86,77.9,2
101.0,55.55,109.08,83.83,115.14,1.06,95.95,2
70.0,38.5,75.6,58.1,79.8,0.74,66.5,2
93.0,51.15,100.44,77.19,106.02,0.98,88.35,2
79.0,43.45,85.32,65.57,90.06,0.83,75.05,2
105.0,57.75,113.4,87.15,119.7,1.1,99.75,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
136.0,74.8,146.88,112.88,155.04,1.43,129.2,2
144.0,79.2,155.52,119.52,164.16,1.51,136.8,2
142.0,78.1,153.36,117.86,161.88,1.49,134.9,2
152.0,83.6,164.16,126.16,173.28,1.6,144.4,2
144.0,79.2,155.52,119.52,164.16,1.51,136.8,2
151.0,83.05,163.08,125.33,172.14,1.59,143.45,2
120.0,66.0,129.6,99.6,136.8,1.26,114.0,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
118.0,64.9,127.44,97.94,134.52,1.24,112.1,2
148.0,81.4,159.84,122.84,168.72,1.55,140.6,2
142.0,78.1,153.36,117.86,161.88,1.49,134.9,2
115.0,63.25,124.2,95.45,131.1,1.21,109.25,2
76.0,41.8,82.08,63.08,86.64,0.8,72.2,2
104.0,57.2,112.32,86.32,118.56,1.09,98.8,2
143.0,78.65,154.44,118.69,163.02,1.5,135.85,2
165.0,90.75,178.2,136.95,188.1,1.73,156.75,2
117.0,64.35,126.36,97.11,133.38,1.23,111.15,2
159.0,87.45,171.72,131.97,181.26,1.67,151.05,2
177.0,97.35,191.16,146.91,201.78,1.86,168.15,2
156.0,85.8,168.48,129.48,177.84,1.64,148.2,2
152.0,83.6,164.16,126.16,173.28,1.6,144.4,2
180.0,99.0,194.4,149.4,205.2,1.89,171.0,2
189.0,103.95,204.12,156.87,215.46,1.98,179.55,2
184.0,101.2,198.72,152.72,209.76,1.93,174.8,2
179.0,98.45,193.32,148.57,204.06,1.88,170.05,2
178.0,97.9,192.24,147.74,202.92,1.87,169.1,2
215.0,118.25,232.2,178.45,245.1,2.26,204.25,2
208.0,114.4,224.64,172.64,237.12,2.18,197.6,2
202.0,111.1,218.16,167.66,230.28,2.12,191.9,2
